,FIPS,County,State,Lat,Long,Ticks_With_Lyme,Cases2019
2360,45091.0,York County,South Carolina,34.9747,-81.1844,0,6
2361,46003.0,Aurora County,South Dakota,43.718,-98.5616,0,0
2362,46005.0,Beadle County,South Dakota,44.4145,-98.2781,0,0
2363,46007.0,Bennett County,South Dakota,43.195,-101.664,0,0
2364,46009.0,Bon Homme County,South Dakota,42.9885,-97.8846,0,0
2365,46011.0,Brookings County,South Dakota,44.3697,-96.7905,0,0
2366,46013.0,Brown County,South Dakota,45.5898,-98.3516,0,0
2367,46015.0,Brule County,South Dakota,43.7181,-99.0809,0,0
2368,46017.0,Buffalo County,South Dakota,44.0763,-99.2048,0,0
2369,46019.0,Butte County,South Dakota,44.9058,-103.5079,0,0
2370,46021.0,Campbell County,South Dakota,45.7712,-100.0516,0,0
2371,46023.0,Charles Mix County,South Dakota,43.2079,-98.5879,0,0
2372,46025.0,Clark County,South Dakota,44.8582,-97.7295,0,0
2373,46027.0,Clay County,South Dakota,42.9147,-96.9756,0,0
2374,46029.0,Codington County,South Dakota,44.9779,-97.1886,0,0
2375,46031.0,Corson County,South Dakota,45.7086,-101.1969,0,0
2376,46033.0,Custer County,South Dakota,43.6776,-103.4515,0,0
2377,46035.0,Davison County,South Dakota,43.6747,-98.146,0,0
2378,46037.0,Day County,South Dakota,45.3671,-97.6074,0,0
2379,46039.0,Deuel County,South Dakota,44.76,-96.668,0,0
2380,46041.0,Dewey County,South Dakota,45.1566,-100.8718,0,0
2381,46043.0,Douglas County,South Dakota,43.3869,-98.3661,0,0
2382,46045.0,Edmunds County,South Dakota,45.4188,-99.2153,0,0
2383,46047.0,Fall River County,South Dakota,43.2394,-103.5275,0,0
2384,46049.0,Faulk County,South Dakota,45.071,-99.1453,0,0
2385,46051.0,Grant County,South Dakota,45.1719,-96.7677,0,1
2386,46053.0,Gregory County,South Dakota,43.1924,-99.1856,0,0
2387,46055.0,Haakon County,South Dakota,44.2945,-101.5399,0,0
2388,46057.0,Hamlin County,South Dakota,44.6738,-97.1883,0,0
2389,46059.0,Hand County,South Dakota,44.5478,-99.0049,0,0
2390,46061.0,Hanson County,South Dakota,43.6748,-97.7873,0,0
2391,46063.0,Harding County,South Dakota,45.5803,-103.4958,0,0
2392,46065.0,Hughes County,South Dakota,44.389,-99.996,0,1
2393,46067.0,Hutchinson County,South Dakota,43.3349,-97.7544,0,0
2394,46069.0,Hyde County,South Dakota,44.5473,-99.4871,0,0
2395,46071.0,Jackson County,South Dakota,43.6943,-101.6281,0,0
2396,46073.0,Jerauld County,South Dakota,44.0663,-98.6296,0,0
2397,46075.0,Jones County,South Dakota,43.9606,-100.6897,0,0
2398,46077.0,Kingsbury County,South Dakota,44.3696,-97.4915,0,0
2399,46079.0,Lake County,South Dakota,44.0221,-97.1294,0,0
2400,46081.0,Lawrence County,South Dakota,44.3586,-103.7923,0,0
2401,46083.0,Lincoln County,South Dakota,43.2789,-96.7218,0,2
2402,46085.0,Lyman County,South Dakota,43.8958,-99.8474,0,0
2403,46087.0,McCook County,South Dakota,43.6743,-97.3685,0,0
2404,46089.0,McPherson County,South Dakota,45.7664,-99.2214,0,0
2405,46091.0,Marshall County,South Dakota,45.7586,-97.5986,0,0
2406,46093.0,Meade County,South Dakota,44.5668,-102.7169,0,0
2407,46095.0,Mellette County,South Dakota,43.5813,-100.76,0,0
2408,46097.0,Miner County,South Dakota,44.0219,-97.6102,0,1
2409,46099.0,Minnehaha County,South Dakota,43.6742,-96.7915,0,3
2410,46101.0,Moody County,South Dakota,44.022,-96.6709,0,0
2411,46102.0,Oglala Lakota County,South Dakota,43.3355,-102.5516,0,0
2412,46103.0,Pennington County,South Dakota,44.0037,-102.8238,0,0
2413,46105.0,Perkins County,South Dakota,45.4905,-102.4757,0,0
2414,46107.0,Potter County,South Dakota,45.0645,-99.9572,0,0
2415,46109.0,Roberts County,South Dakota,45.6296,-96.9461,0,2
2416,46111.0,Sanborn County,South Dakota,44.0234,-98.0913,1,0
2417,46115.0,Spink County,South Dakota,44.938,-98.3462,0,0
2418,46117.0,Stanley County,South Dakota,44.4123,-100.7359,0,0
2419,46119.0,Sully County,South Dakota,44.7156,-100.1322,0,0
2420,46121.0,Todd County,South Dakota,43.1934,-100.7185,0,0
2421,46123.0,Tripp County,South Dakota,43.3459,-99.884,0,0
2422,46125.0,Turner County,South Dakota,43.3109,-97.1487,0,0
2423,46127.0,Union County,South Dakota,42.8326,-96.656,0,0
2424,46129.0,Walworth County,South Dakota,45.4299,-100.0315,0,0
2425,46135.0,Yankton County,South Dakota,43.009,-97.3948,0,0
2426,46137.0,Ziebach County,South Dakota,44.9804,-101.6658,0,0
2427,47001.0,Anderson County,Tennessee,36.1185,-84.1985,0,1
2428,47003.0,Bedford County,Tennessee,35.5138,-86.4589,0,0
2429,47005.0,Benton County,Tennessee,36.0698,-88.0683,1,0
2430,47007.0,Bledsoe County,Tennessee,35.5964,-85.2052,0,0
2431,47009.0,Blount County,Tennessee,35.6872,-83.9255,0,1
2432,47011.0,Bradley County,Tennessee,35.1541,-84.8596,0,0
2433,47013.0,Campbell County,Tennessee,36.4035,-84.1494,0,0
2434,47015.0,Cannon County,Tennessee,35.8087,-86.0618,0,0
2435,47017.0,Carroll County,Tennessee,35.9732,-88.4503,0,0
2436,47019.0,Carter County,Tennessee,36.2928,-82.1275,0,0
2437,47021.0,Cheatham County,Tennessee,36.2611,-87.0867,0,0
2438,47023.0,Chester County,Tennessee,35.4217,-88.6135,0,0
2439,47025.0,Claiborne County,Tennessee,36.4859,-83.6604,0,1
2440,47027.0,Clay County,Tennessee,36.5511,-85.5439,0,0
2441,47029.0,Cocke County,Tennessee,35.9254,-83.1212,1,0
2442,47031.0,Coffee County,Tennessee,35.4906,-86.0748,0,0
2443,47033.0,Crockett County,Tennessee,35.8135,-89.1395,0,0
2444,47035.0,Cumberland County,Tennessee,35.9504,-84.9984,0,0
2445,47037.0,Davidson County,Tennessee,36.1695,-86.7848,0,4
2446,47039.0,Decatur County,Tennessee,35.603,-88.1088,0,0
2447,47041.0,DeKalb County,Tennessee,35.9799,-85.8328,1,0
2448,47043.0,Dickson County,Tennessee,36.149,-87.3567,0,3
2449,47045.0,Dyer County,Tennessee,36.0591,-89.4138,0,0
2450,47047.0,Fayette County,Tennessee,35.1971,-89.4144,0,0
2451,47049.0,Fentress County,Tennessee,36.3805,-84.9324,0,0
2452,47051.0,Franklin County,Tennessee,35.155,-86.0922,0,0
2453,47053.0,Gibson County,Tennessee,35.9966,-88.9326,0,0
2454,47055.0,Giles County,Tennessee,35.2021,-87.0348,0,0
2455,47057.0,Grainger County,Tennessee,36.2763,-83.5096,0,0
2456,47059.0,Greene County,Tennessee,36.1753,-82.8458,0,1
2457,47061.0,Grundy County,Tennessee,35.3884,-85.7226,0,0
2458,47063.0,Hamblen County,Tennessee,36.2171,-83.2667,0,0
2459,47065.0,Hamilton County,Tennessee,35.1808,-85.1648,0,0
2460,47067.0,Hancock County,Tennessee,36.5236,-83.2219,0,0
2461,47069.0,Hardeman County,Tennessee,35.2068,-88.9931,1,0
2462,47071.0,Hardin County,Tennessee,35.1987,-88.1845,0,0
2463,47073.0,Hawkins County,Tennessee,36.4412,-82.9447,0,2
2464,47075.0,Haywood County,Tennessee,35.5832,-89.2838,0,0
2465,47077.0,Henderson County,Tennessee,35.6542,-88.388,0,0
2466,47079.0,Henry County,Tennessee,36.3318,-88.3013,0,0
2467,47081.0,Hickman County,Tennessee,35.8032,-87.4733,0,0
2468,47083.0,Houston County,Tennessee,36.286,-87.717,0,1
2469,47085.0,Humphreys County,Tennessee,36.0408,-87.7756,0,1
2470,47087.0,Jackson County,Tennessee,36.3592,-85.6732,0,0
2471,47089.0,Jefferson County,Tennessee,36.051,-83.4463,0,0
2472,47091.0,Johnson County,Tennessee,36.4549,-81.8518,0,0
2473,47093.0,Knox County,Tennessee,35.9932,-83.9371,0,2
2474,47095.0,Lake County,Tennessee,36.3352,-89.4935,0,0
2475,47097.0,Lauderdale County,Tennessee,35.761,-89.6315,0,0
2476,47099.0,Lawrence County,Tennessee,35.2173,-87.3956,0,0
2477,47101.0,Lewis County,Tennessee,35.5273,-87.4931,0,0
2478,47103.0,Lincoln County,Tennessee,35.1405,-86.589,0,0
2479,47105.0,Loudon County,Tennessee,35.7348,-84.3118,0,0
2480,47107.0,McMinn County,Tennessee,35.4248,-84.6175,0,0
2481,47109.0,McNairy County,Tennessee,35.1755,-88.5636,0,0
2482,47111.0,Macon County,Tennessee,36.532,-86.0073,0,1
2483,47113.0,Madison County,Tennessee,35.6081,-88.8385,0,0
2484,47115.0,Marion County,Tennessee,35.1293,-85.622,0,0
2485,47117.0,Marshall County,Tennessee,35.4689,-86.765,0,0
2486,47119.0,Maury County,Tennessee,35.6169,-87.077,0,0
2487,47121.0,Meigs County,Tennessee,35.5128,-84.8134,0,0
2488,47123.0,Monroe County,Tennessee,35.4427,-84.2527,0,0
2489,47125.0,Montgomery County,Tennessee,36.4969,-87.3828,0,0
2490,47127.0,Moore County,Tennessee,35.2846,-86.3587,0,0
2491,47129.0,Morgan County,Tennessee,36.135,-84.6492,0,0
2492,47131.0,Obion County,Tennessee,36.3582,-89.1488,0,0
2493,47133.0,Overton County,Tennessee,36.345,-85.2881,0,0
2494,47135.0,Perry County,Tennessee,35.6426,-87.8589,0,0
2495,47137.0,Pickett County,Tennessee,36.5584,-85.0749,0,0
2496,47139.0,Polk County,Tennessee,35.1199,-84.5233,0,0
2497,47141.0,Putnam County,Tennessee,36.1408,-85.4952,0,0
2498,47143.0,Rhea County,Tennessee,35.6087,-84.9244,0,0
2499,47145.0,Roane County,Tennessee,35.8479,-84.5232,0,0
2500,47147.0,Robertson County,Tennessee,36.5255,-86.8706,0,2
2501,47149.0,Rutherford County,Tennessee,35.8427,-86.4167,0,1
2502,47151.0,Scott County,Tennessee,36.4285,-84.5035,0,1
2503,47153.0,Sequatchie County,Tennessee,35.3712,-85.4106,0,0
2504,47155.0,Sevier County,Tennessee,35.7846,-83.5242,1,0
2505,47157.0,Shelby County,Tennessee,35.184,-89.8955,0,3
2506,47159.0,Smith County,Tennessee,36.2505,-85.9567,0,0
2507,47161.0,Stewart County,Tennessee,36.5012,-87.8384,0,0
2508,47163.0,Sullivan County,Tennessee,36.5129,-82.3042,0,2
2509,47165.0,Sumner County,Tennessee,36.4694,-86.4604,0,1
2510,47167.0,Tipton County,Tennessee,35.4969,-89.7592,0,0
2511,47169.0,Trousdale County,Tennessee,36.3921,-86.1568,0,0
2512,47171.0,Unicoi County,Tennessee,36.1107,-82.4323,0,1
2513,47173.0,Union County,Tennessee,36.2879,-83.8375,0,0
2514,47175.0,Van Buren County,Tennessee,35.696,-85.4526,0,0
2515,47177.0,Warren County,Tennessee,35.6787,-85.7785,1,0
2516,47179.0,Washington County,Tennessee,36.2933,-82.4974,0,0
2517,47181.0,Wayne County,Tennessee,35.2399,-87.7881,0,0
2518,47183.0,Weakley County,Tennessee,36.2983,-88.7178,0,0
2519,47185.0,White County,Tennessee,35.9264,-85.4552,0,0
2520,47187.0,Williamson County,Tennessee,35.8938,-86.8986,0,1
2521,47189.0,Wilson County,Tennessee,36.1549,-86.2978,0,1
2522,48001.0,Anderson County,Texas,31.8133,-95.6525,0,0
2523,48003.0,Andrews County,Texas,32.305,-102.6377,0,0
2524,48005.0,Angelina County,Texas,31.2548,-94.6119,0,0
2525,48007.0,Aransas County,Texas,28.1249,-96.9934,0,1
2526,48009.0,Archer County,Texas,33.6153,-98.6877,0,2
2527,48011.0,Armstrong County,Texas,34.9649,-101.3574,0,0
2528,48013.0,Atascosa County,Texas,28.8935,-98.5272,0,0
2529,48015.0,Austin County,Texas,29.887,-96.2779,0,0
2530,48017.0,Bailey County,Texas,34.0686,-102.8299,0,0
2531,48019.0,Bandera County,Texas,29.7472,-99.2463,0,0
2532,48021.0,Bastrop County,Texas,30.1036,-97.312,0,0
2533,48023.0,Baylor County,Texas,33.6165,-99.2135,0,0
2534,48025.0,Bee County,Texas,28.4174,-97.7412,0,0
2535,48027.0,Bell County,Texas,31.0377,-97.4782,0,0
2536,48029.0,Bexar County,Texas,29.4489,-98.52,0,0
2537,48031.0,Blanco County,Texas,30.2664,-98.3999,0,0
2538,48033.0,Borden County,Texas,32.7436,-101.4317,0,0
2539,48035.0,Bosque County,Texas,31.9004,-97.6343,0,2
2540,48037.0,Bowie County,Texas,33.4458,-94.4234,0,0
2541,48039.0,Brazoria County,Texas,29.1897,-95.4519,0,0
2542,48041.0,Brazos County,Texas,30.6608,-96.3024,0,0
2543,48043.0,Brewster County,Texas,29.8119,-103.2517,0,0
2544,48045.0,Briscoe County,Texas,34.5303,-101.2086,0,0
2545,48047.0,Brooks County,Texas,27.0316,-98.2187,0,0
2546,48049.0,Brown County,Texas,31.7743,-98.9998,0,0
2547,48051.0,Burleson County,Texas,30.4925,-96.6214,0,0
2548,48053.0,Burnet County,Texas,30.7883,-98.1824,0,0
2549,48055.0,Caldwell County,Texas,29.8371,-97.62,0,1
2550,48057.0,Calhoun County,Texas,28.5067,-96.602,0,0
2551,48059.0,Callahan County,Texas,32.2976,-99.3735,0,0
2552,48061.0,Cameron County,Texas,26.1334,-97.5181,0,1
2553,48063.0,Camp County,Texas,32.9732,-94.9785,0,0
2554,48065.0,Carson County,Texas,35.4035,-101.3542,0,0
2555,48067.0,Cass County,Texas,33.0775,-94.3436,0,0
2556,48069.0,Castro County,Texas,34.5299,-102.2617,0,1
2557,48071.0,Chambers County,Texas,29.7386,-94.611,0,0
2558,48073.0,Cherokee County,Texas,31.837,-95.1652,0,0
2559,48075.0,Childress County,Texas,34.5291,-100.2076,0,0
2560,48077.0,Clay County,Texas,33.7855,-98.2085,0,0
2561,48079.0,Cochran County,Texas,33.6042,-102.8285,0,0
2562,48081.0,Coke County,Texas,31.8886,-100.5299,0,2
2563,48083.0,Coleman County,Texas,31.7732,-99.4536,0,1
2564,48085.0,Collin County,Texas,33.1879,-96.5724,0,0
2565,48087.0,Collingsworth County,Texas,34.9648,-100.27,0,0
2566,48089.0,Colorado County,Texas,29.6208,-96.5263,0,0
2567,48091.0,Comal County,Texas,29.8082,-98.2783,0,0
2568,48093.0,Comanche County,Texas,31.948,-98.5582,0,0
2569,48095.0,Concho County,Texas,31.3266,-99.864,0,0
2570,48097.0,Cooke County,Texas,33.6393,-97.2126,0,0
2571,48099.0,Coryell County,Texas,31.3909,-97.7992,0,0
2572,48101.0,Cottle County,Texas,34.0776,-100.2788,0,0
2573,48103.0,Crane County,Texas,31.4286,-102.5156,0,0
2574,48105.0,Crockett County,Texas,30.7231,-101.412,0,0
2575,48107.0,Crosby County,Texas,33.6147,-101.3,0,0
2576,48109.0,Culberson County,Texas,31.4471,-104.5173,0,0
2577,48111.0,Dallam County,Texas,36.2779,-102.6022,0,0
2578,48113.0,Dallas County,Texas,32.7666,-96.7779,0,0
2579,48115.0,Dawson County,Texas,32.7426,-101.9476,0,1
2580,48117.0,Deaf Smith County,Texas,34.966,-102.605,0,0
2581,48119.0,Delta County,Texas,33.3863,-95.6724,0,0
2582,48121.0,Denton County,Texas,33.2052,-97.117,0,0
2583,48123.0,DeWitt County,Texas,29.0821,-97.3567,0,0
2584,48125.0,Dickens County,Texas,33.6165,-100.7789,0,0
2585,48127.0,Dimmit County,Texas,28.4225,-99.7566,0,0
2586,48129.0,Donley County,Texas,34.9654,-100.814,0,0
2587,48131.0,Duval County,Texas,27.6814,-98.5089,0,0
2588,48133.0,Eastland County,Texas,32.3271,-98.8323,0,0
2589,48135.0,Ector County,Texas,31.8692,-102.5429,0,0
2590,48137.0,Edwards County,Texas,29.9827,-100.3048,0,0
2591,48139.0,Ellis County,Texas,32.3484,-96.7945,0,0
2592,48141.0,El Paso County,Texas,31.7686,-106.2348,0,0
2593,48143.0,Erath County,Texas,32.2363,-98.2179,0,0
2594,48145.0,Falls County,Texas,31.2533,-96.9359,0,0
2595,48147.0,Fannin County,Texas,33.5938,-96.1069,0,0
2596,48149.0,Fayette County,Texas,29.8768,-96.9198,0,0
2597,48151.0,Fisher County,Texas,32.7428,-100.4022,0,0
2598,48153.0,Floyd County,Texas,34.0724,-101.3032,0,0
2599,48155.0,Foard County,Texas,33.9746,-99.778,0,0
2600,48157.0,Fort Bend County,Texas,29.5275,-95.7709,0,1
2601,48159.0,Franklin County,Texas,33.1755,-95.2184,0,0
2602,48161.0,Freestone County,Texas,31.7049,-96.1491,0,0
2603,48163.0,Frio County,Texas,28.8678,-99.1082,0,0
2604,48165.0,Gaines County,Texas,32.7408,-102.6352,0,0
2605,48167.0,Galveston County,Texas,29.3931,-94.9629,0,0
2606,48169.0,Garza County,Texas,33.1799,-101.2985,0,0
2607,48171.0,Gillespie County,Texas,30.318,-98.9466,0,0
2608,48173.0,Glasscock County,Texas,31.8694,-101.5208,0,0
2609,48175.0,Goliad County,Texas,28.6571,-97.4264,0,0
2610,48177.0,Gonzales County,Texas,29.4567,-97.4925,0,0
2611,48179.0,Gray County,Texas,35.4012,-100.8126,0,3
2612,48181.0,Grayson County,Texas,33.6268,-96.6777,0,0
2613,48183.0,Gregg County,Texas,32.4805,-94.817,0,0
2614,48185.0,Grimes County,Texas,30.5435,-95.9855,0,0
2615,48187.0,Guadalupe County,Texas,29.5831,-97.9486,0,0
2616,48189.0,Hale County,Texas,34.0705,-101.8269,0,0
2617,48191.0,Hall County,Texas,34.5308,-100.6811,0,0
2618,48193.0,Hamilton County,Texas,31.7048,-98.1107,0,0
2619,48195.0,Hansford County,Texas,36.2774,-101.3546,0,0
2620,48197.0,Hardeman County,Texas,34.2902,-99.7457,0,0
2621,48199.0,Hardin County,Texas,30.3324,-94.3902,0,0
2622,48201.0,Harris County,Texas,29.8577,-95.3936,0,1
2623,48203.0,Harrison County,Texas,32.5481,-94.3715,0,0
2624,48205.0,Hartley County,Texas,35.84,-102.6029,0,0
2625,48207.0,Haskell County,Texas,33.1782,-99.7303,0,0
2626,48209.0,Hays County,Texas,30.0581,-98.0311,0,0
2627,48211.0,Hemphill County,Texas,35.8375,-100.2706,0,0
2628,48213.0,Henderson County,Texas,32.2119,-95.8536,0,0
2629,48215.0,Hidalgo County,Texas,26.3969,-98.1812,0,0
2630,48217.0,Hill County,Texas,31.9907,-97.1324,0,0
2631,48219.0,Hockley County,Texas,33.6076,-102.3432,0,0
2632,48221.0,Hood County,Texas,32.43,-97.8323,0,0
2633,48223.0,Hopkins County,Texas,33.1496,-95.564,0,0
2634,48225.0,Houston County,Texas,31.3177,-95.4227,0,0
2635,48227.0,Howard County,Texas,32.3062,-101.4356,0,0
2636,48229.0,Hudspeth County,Texas,31.4562,-105.3865,0,0
2637,48231.0,Hunt County,Texas,33.1236,-96.0855,0,0
2638,48233.0,Hutchinson County,Texas,35.84,-101.3547,0,0
2639,48235.0,Irion County,Texas,31.3039,-100.9824,0,0
2640,48237.0,Jack County,Texas,33.2335,-98.1725,0,0
2641,48239.0,Jackson County,Texas,28.9542,-96.5776,0,0
2642,48241.0,Jasper County,Texas,30.744,-94.0251,0,0
2643,48243.0,Jeff Davis County,Texas,30.7154,-104.14,0,0
2644,48245.0,Jefferson County,Texas,29.8841,-94.1629,0,2
2645,48247.0,Jim Hogg County,Texas,27.0434,-98.6973,0,0
2646,48249.0,Jim Wells County,Texas,27.7314,-98.0899,0,0
2647,48251.0,Johnson County,Texas,32.379,-97.3663,0,0
2648,48253.0,Jones County,Texas,32.7399,-99.8788,0,0
2649,48255.0,Karnes County,Texas,28.9057,-97.8594,0,0
2650,48257.0,Kaufman County,Texas,32.5993,-96.2878,0,0
2651,48259.0,Kendall County,Texas,29.9447,-98.7116,0,0
2652,48261.0,Kenedy County,Texas,26.9285,-97.7017,0,0
2653,48263.0,Kent County,Texas,33.1813,-100.7776,0,0
2654,48265.0,Kerr County,Texas,30.0615,-99.35,0,0
2655,48267.0,Kimble County,Texas,30.4868,-99.7487,0,0
2656,48269.0,King County,Texas,33.6166,-100.2558,0,0
2657,48271.0,Kinney County,Texas,29.3501,-100.418,0,0
2658,48273.0,Kleberg County,Texas,27.4337,-97.7273,0,1
2659,48275.0,Knox County,Texas,33.6061,-99.7414,0,0
2660,48277.0,Lamar County,Texas,33.6673,-95.5712,0,0
2661,48279.0,Lamb County,Texas,34.0686,-102.3517,0,0
2662,48281.0,Lampasas County,Texas,31.1962,-98.2415,0,0
2663,48283.0,La Salle County,Texas,28.3451,-99.0996,0,0
2664,48285.0,Lavaca County,Texas,29.3843,-96.9301,0,0
2665,48287.0,Lee County,Texas,30.3107,-96.9657,0,0
2666,48289.0,Leon County,Texas,31.2965,-95.9957,0,0
2667,48291.0,Liberty County,Texas,30.1516,-94.8122,0,0
2668,48293.0,Limestone County,Texas,31.5455,-96.5805,0,0
2669,48295.0,Lipscomb County,Texas,36.2776,-100.2731,0,0
2670,48297.0,Live Oak County,Texas,28.3514,-98.1248,0,0
2671,48299.0,Llano County,Texas,30.7057,-98.6841,0,0
2672,48301.0,Loving County,Texas,31.8493,-103.5799,0,0
2673,48303.0,Lubbock County,Texas,33.6102,-101.8205,0,0
2674,48305.0,Lynn County,Texas,33.1768,-101.8161,0,0
2675,48307.0,McCulloch County,Texas,31.1989,-99.3476,0,0
2676,48309.0,McLennan County,Texas,31.5524,-97.2018,0,0
2677,48311.0,McMullen County,Texas,28.3527,-98.5679,0,0
2678,48313.0,Madison County,Texas,30.9655,-95.9284,0,0
2679,48315.0,Marion County,Texas,32.798,-94.3572,0,0
2680,48317.0,Martin County,Texas,32.306,-101.9513,0,0
2681,48319.0,Mason County,Texas,30.7177,-99.2261,0,0
2682,48321.0,Matagorda County,Texas,28.8212,-96.011,0,0
2683,48323.0,Maverick County,Texas,28.7425,-100.3145,0,0
2684,48325.0,Medina County,Texas,29.3557,-99.1102,0,0
2685,48327.0,Menard County,Texas,30.8898,-99.8206,0,0
2686,48329.0,Midland County,Texas,31.8691,-102.0316,0,0
2687,48331.0,Milam County,Texas,30.7863,-96.9768,0,0
2688,48333.0,Mills County,Texas,31.4952,-98.5955,0,0
2689,48335.0,Mitchell County,Texas,32.3062,-100.9211,0,0
2690,48337.0,Montague County,Texas,33.6757,-97.7246,0,0
2691,48339.0,Montgomery County,Texas,30.3002,-95.503,0,0
2692,48341.0,Moore County,Texas,35.8377,-101.893,0,0
2693,48343.0,Morris County,Texas,33.1135,-94.7327,0,0
2694,48345.0,Motley County,Texas,34.0741,-100.7798,0,0
2695,48347.0,Nacogdoches County,Texas,31.616,-94.6159,0,0
2696,48349.0,Navarro County,Texas,32.0469,-96.4725,0,0
2697,48351.0,Newton County,Texas,30.7863,-93.7448,0,0
2698,48353.0,Nolan County,Texas,32.3035,-100.406,0,0
2699,48355.0,Nueces County,Texas,27.7255,-97.6132,0,0
2700,48357.0,Ochiltree County,Texas,36.2784,-100.8157,0,0
2701,48359.0,Oldham County,Texas,35.405,-102.6028,0,0
2702,48361.0,Orange County,Texas,30.1213,-93.8939,0,0
2703,48363.0,Palo Pinto County,Texas,32.7532,-98.313,0,0
2704,48365.0,Panola County,Texas,32.1624,-94.3056,0,0
2705,48367.0,Parker County,Texas,32.7777,-97.8051,0,0
2706,48369.0,Parmer County,Texas,34.5301,-102.7845,0,0
2707,48371.0,Pecos County,Texas,30.781,-102.7235,0,0
2708,48373.0,Polk County,Texas,30.7927,-94.83,0,0
2709,48375.0,Potter County,Texas,35.4013,-101.8939,0,0
2710,48377.0,Presidio County,Texas,29.9998,-104.2405,0,0
2711,48379.0,Rains County,Texas,32.8703,-95.7934,0,0
2712,48381.0,Randall County,Texas,34.9659,-101.897,0,0
2713,48383.0,Reagan County,Texas,31.3661,-101.5231,0,0
2714,48385.0,Real County,Texas,29.8318,-99.8222,0,0
2715,48387.0,Red River County,Texas,33.6207,-95.0503,0,0
2716,48389.0,Reeves County,Texas,31.323,-103.693,0,0
2717,48391.0,Refugio County,Texas,28.3253,-97.1657,0,0
2718,48393.0,Roberts County,Texas,35.8384,-100.8136,0,0
2719,48395.0,Robertson County,Texas,31.0271,-96.5128,0,0
2720,48397.0,Rockwall County,Texas,32.8977,-96.4078,0,1
2721,48399.0,Runnels County,Texas,31.8311,-99.9762,0,0
2722,48401.0,Rusk County,Texas,32.1077,-94.7619,0,0
2723,48403.0,Sabine County,Texas,31.3432,-93.8517,0,0
2724,48405.0,San Augustine County,Texas,31.3942,-94.1682,0,0
2725,48407.0,San Jacinto County,Texas,30.5795,-95.1669,0,0
2726,48409.0,San Patricio County,Texas,28.0091,-97.5186,0,0
2727,48411.0,San Saba County,Texas,31.1552,-98.8176,0,0
2728,48413.0,Schleicher County,Texas,30.8974,-100.5383,0,0
2729,48415.0,Scurry County,Texas,32.7463,-100.9164,0,0
2730,48417.0,Shackelford County,Texas,32.7359,-99.3541,0,0
2731,48419.0,Shelby County,Texas,31.7924,-94.145,0,0
2732,48421.0,Sherman County,Texas,36.2777,-101.8934,0,0
2733,48423.0,Smith County,Texas,32.375,-95.2692,0,0
2734,48425.0,Somervell County,Texas,32.2223,-97.7744,0,0
2735,48427.0,Starr County,Texas,26.5621,-98.7387,0,0
2736,48429.0,Stephens County,Texas,32.7359,-98.8362,0,0
2737,48431.0,Sterling County,Texas,31.8278,-101.05,0,0
2738,48433.0,Stonewall County,Texas,33.1792,-100.2534,0,0
2739,48435.0,Sutton County,Texas,30.4984,-100.5382,0,0
2740,48437.0,Swisher County,Texas,34.5304,-101.735,0,0
2741,48439.0,Tarrant County,Texas,32.7716,-97.2912,0,0
2742,48441.0,Taylor County,Texas,32.3015,-99.8901,0,0
2743,48443.0,Terrell County,Texas,30.225,-102.0765,0,0
2744,48445.0,Terry County,Texas,33.1738,-102.3352,0,0
2745,48447.0,Throckmorton County,Texas,33.1775,-99.2124,0,0
2746,48449.0,Titus County,Texas,33.2166,-94.9657,0,0
2747,48451.0,Tom Green County,Texas,31.4045,-100.4621,0,0
2748,48453.0,Travis County,Texas,30.3347,-97.782,0,0
2749,48455.0,Trinity County,Texas,31.0888,-95.1355,0,0
2750,48457.0,Tyler County,Texas,30.7712,-94.3766,0,0
2751,48459.0,Upshur County,Texas,32.7363,-94.9415,0,0
2752,48461.0,Upton County,Texas,31.3688,-102.0431,0,0
2753,48463.0,Uvalde County,Texas,29.3573,-99.7623,0,0
2754,48465.0,Val Verde County,Texas,29.8929,-101.1517,0,0
2755,48467.0,Van Zandt County,Texas,32.5637,-95.8365,0,0
2756,48469.0,Victoria County,Texas,28.7964,-96.9715,0,0
2757,48471.0,Walker County,Texas,30.739,-95.5723,0,0
2758,48473.0,Waller County,Texas,30.0108,-95.9877,0,0
2759,48475.0,Ward County,Texas,31.5095,-103.1025,0,0
2760,48477.0,Washington County,Texas,30.2145,-96.4034,0,0
2761,48479.0,Webb County,Texas,27.7611,-99.3315,0,0
2762,48481.0,Wharton County,Texas,29.2779,-96.2221,0,0
2763,48483.0,Wheeler County,Texas,35.4012,-100.2698,0,0
2764,48485.0,Wichita County,Texas,33.9879,-98.7036,0,0
2765,48487.0,Wilbarger County,Texas,34.0808,-99.241,0,0
2766,48489.0,Willacy County,Texas,26.4696,-97.6611,0,0
2767,48491.0,Williamson County,Texas,30.648,-97.6008,0,0
2768,48493.0,Wilson County,Texas,29.174,-98.0866,0,0
2769,48495.0,Winkler County,Texas,31.85,-103.0483,0,0
2770,48497.0,Wise County,Texas,33.2159,-97.6545,0,0
2771,48499.0,Wood County,Texas,32.7864,-95.3821,0,0
2772,48501.0,Yoakum County,Texas,33.173,-102.8278,0,0
2773,48503.0,Young County,Texas,33.1766,-98.6878,0,0
2774,48505.0,Zapata County,Texas,27.0008,-99.1686,0,0
2775,48507.0,Zavala County,Texas,28.8662,-99.7606,0,0
