FIPS,Lifespan_Rank,Life_Quality_Rank,Health_Behaviors_Rank,Clinical_Care_Rank,Social_Economic_Factors_Rank,Physical_Environment_Rank,Lyme_Disease_Incidence_Reported,Population,%<18_Yrs_Old,%65_Yrs_Old_and_over,Income($),African_American(Count),African_American(%),American_Indian/Alaskan_Native(Count),American_Indian/Alaskan_Native(%),Asian(Count),Asian(%),Native_Hawaiian/Other_Pacific_Islander(Count),Native_Hawaiian/Other_Pacific_Islander(%),Hispanic(Count),Hispanic(%),Non-Hispanic_White_(Count),Non-Hispanic_White(%),Female(%),Rural(Count),Rural(%),Life_Expectancy,Deaths(Count)
1051,7,9,14,13,12,47,2.0,81677.0,22.32,14.72,596.52,17200.0,21.06,418.0,0.51,563.0,0.69,98.0,0.12,2446.0,2.99,59810.0,73.23,51.5,42973.0,54.19,76.12,1170.0
1053,50,41,44,63,53,18,1.0,37447.0,22.21,17.3,378.7,11926.0,31.85,1385.0,3.7,101.0,0.27,23.0,0.06,862.0,2.3,22497.0,60.08,48.78,24337.0,63.51,72.89,786.0
1055,46,39,50,47,30,22,1.0,102755.0,21.62,18.58,417.91,15880.0,15.45,614.0,0.6,850.0,0.83,320.0,0.31,3954.0,3.85,80126.0,77.98,51.64,39144.0,37.48,73.05,2166.0
1057,16,28,36,9,32,11,3.0,16468.0,21.11,21.01,393.94,1915.0,11.63,74.0,0.45,48.0,0.29,1.0,0.01,288.0,1.75,13953.0,84.73,50.86,13833.0,80.23,74.57,335.0
1059,34,34,23,64,39,9,0.0,31495.0,24.58,16.47,410.25,1231.0,3.91,484.0,1.54,105.0,0.33,98.0,0.31,5348.0,16.98,24235.0,76.95,49.75,22309.0,70.37,74.05,563.0
1061,31,32,55,55,46,7,1.0,26421.0,22.13,20.03,385.61,2466.0,9.33,262.0,0.99,91.0,0.34,21.0,0.08,1044.0,3.95,22153.0,83.85,51.12,24015.0,89.64,74.33,535.0
1063,60,66,63,56,66,12,0.0,8330.0,21.93,21.34,281.08,6625.0,79.53,27.0,0.32,23.0,0.28,0.0,0.0,128.0,1.54,1476.0,17.72,52.79,9045.0,100.0,73.85,177.0
1065,49,59,58,59,54,59,1.0,14812.0,23.25,18.79,349.05,8572.0,57.87,32.0,0.22,44.0,0.3,2.0,0.01,217.0,1.47,5870.0,39.63,52.48,14053.0,89.17,74.24,302.0
1067,20,27,21,18,9,16,0.0,17147.0,20.73,22.22,480.94,4497.0,26.23,78.0,0.45,75.0,0.44,4.0,0.02,458.0,2.67,11819.0,68.93,51.67,15183.0,87.75,75.6,336.0
1069,13,36,39,6,21,23,1.0,104346.0,23.18,17.39,447.53,27873.0,26.71,561.0,0.54,1061.0,1.02,87.0,0.08,3507.0,3.36,69622.0,66.72,52.03,34327.0,33.8,75.99,1623.0
1071,39,26,43,45,42,19,3.0,51909.0,21.11,19.55,426.58,1741.0,3.35,844.0,1.63,313.0,0.6,57.0,0.11,1557.0,3.0,46313.0,89.22,50.85,40994.0,77.02,73.66,1122.0
1073,37,16,8,2,23,66,3.0,659197.0,22.89,15.39,507.31,284232.0,43.12,1919.0,0.29,11381.0,1.73,383.0,0.06,25590.0,3.88,328828.0,49.88,52.7,64752.0,9.83,74.72,11026.0
1075,58,47,30,33,17,5,2.0,13946.0,21.85,21.47,397.96,1475.0,10.58,41.0,0.29,15.0,0.11,2.0,0.01,220.0,1.58,11989.0,85.97,51.07,14564.0,100.0,73.16,325.0
1077,10,19,6,7,6,28,0.0,92538.0,19.86,19.57,466.46,9271.0,10.02,410.0,0.44,736.0,0.8,56.0,0.06,2477.0,2.68,78332.0,84.65,52.12,45701.0,49.3,76.2,1480.0
1079,41,23,33,60,31,36,0.0,33049.0,21.6,18.19,429.12,3546.0,10.73,1926.0,5.83,70.0,0.21,7.0,0.02,726.0,2.2,25328.0,76.64,51.27,31348.0,91.29,74.03,676.0
1081,2,7,5,10,7,61,2.0,161604.0,21.31,11.52,513.72,37177.0,23.0,594.0,0.37,6516.0,4.03,158.0,0.1,6093.0,3.77,108954.0,67.42,50.72,38441.0,27.41,78.16,1661.0
1083,4,6,4,23,4,49,2.0,94402.0,22.84,14.93,573.42,12488.0,13.23,774.0,0.82,1550.0,1.64,190.0,0.2,5737.0,6.08,72190.0,76.47,49.78,47690.0,57.61,77.8,1200.0
1085,67,63,64,40,65,57,0.0,10076.0,22.51,18.16,331.3,7298.0,72.43,33.0,0.33,36.0,0.36,4.0,0.04,167.0,1.66,2492.0,24.73,52.61,11299.0,100.0,70.82,244.0
1087,48,60,60,26,60,65,0.0,18755.0,17.27,19.38,308.49,15099.0,80.51,46.0,0.25,106.0,0.57,3.0,0.02,332.0,1.77,2947.0,15.71,54.36,11916.0,55.55,74.09,396.0
1089,6,2,2,3,2,67,5.0,361046.0,22.02,14.64,627.5,88376.0,24.48,2926.0,0.81,9810.0,2.72,411.0,0.11,17728.0,4.91,233693.0,64.73,51.14,55048.0,16.44,77.56,4576.0
1091,40,54,48,42,50,39,2.0,19375.0,22.79,19.33,374.69,9906.0,51.13,49.0,0.25,55.0,0.28,34.0,0.18,488.0,2.52,8702.0,44.91,52.93,14575.0,69.32,74.31,388.0
1093,33,25,22,57,28,6,1.0,29833.0,20.88,21.03,380.49,1118.0,3.75,121.0,0.41,105.0,0.35,20.0,0.07,760.0,2.55,27385.0,91.79,50.51,27346.0,88.85,74.46,625.0
1095,29,29,31,38,24,37,0.0,95548.0,24.95,16.77,427.51,2266.0,2.37,1069.0,1.12,673.0,0.7,266.0,0.28,13299.0,13.92,77256.0,80.86,50.68,49550.0,53.27,74.22,1792.0
1097,27,35,24,28,48,33,2.0,413955.0,23.58,15.75,456.15,147555.0,35.65,3945.0,0.95,8444.0,2.04,185.0,0.04,11942.0,2.88,236065.0,57.03,52.3,82682.0,20.02,75.18,6980.0
1099,56,52,52,35,56,26,0.0,21327.0,21.87,19.6,364.32,8738.0,40.97,274.0,1.28,92.0,0.43,8.0,0.04,308.0,1.44,11571.0,54.26,52.43,18234.0,79.04,74.36,400.0
1101,22,33,34,8,44,52,3.0,226646.0,23.58,14.61,458.33,131668.0,58.09,775.0,0.34,7017.0,3.1,252.0,0.11,7858.0,3.47,76797.0,33.88,52.83,24063.0,10.49,75.81,3377.0
1103,12,13,11,17,13,54,0.0,118818.0,22.79,17.11,492.74,14844.0,12.49,1306.0,1.1,836.0,0.7,165.0,0.14,9852.0,8.29,89992.0,75.74,50.8,46120.0,38.6,75.51,1951.0
1105,64,67,66,53,58,45,0.0,9339.0,21.7,19.1,267.03,6269.0,67.13,22.0,0.24,49.0,0.52,4.0,0.04,157.0,1.68,2787.0,29.84,53.25,10591.0,100.0,71.81,208.0
1107,21,50,40,32,33,17,1.0,20176.0,20.03,18.4,383.79,8088.0,40.09,50.0,0.25,64.0,0.32,69.0,0.34,923.0,4.57,10877.0,53.91,50.27,19746.0,100.0,75.51,340.0
1109,24,43,54,37,51,20,0.0,33267.0,19.31,14.88,406.8,12410.0,37.3,238.0,0.72,713.0,2.14,30.0,0.09,735.0,2.21,18617.0,55.96,51.79,17002.0,51.68,75.57,502.0
1111,35,30,25,50,26,40,0.0,22670.0,21.57,20.29,411.12,4433.0,19.55,103.0,0.45,87.0,0.38,22.0,0.1,655.0,2.89,17068.0,75.29,51.46,18638.0,81.34,74.15,461.0
1113,45,40,51,22,41,60,0.0,57045.0,24.52,14.01,361.86,25432.0,44.58,331.0,0.58,525.0,0.92,163.0,0.29,3088.0,5.41,26526.0,46.5,51.95,18748.0,35.41,72.92,1120.0
1115,18,3,13,31,16,56,1.0,88199.0,22.9,16.27,527.55,8194.0,9.29,312.0,0.35,727.0,0.82,66.0,0.07,2107.0,2.39,75780.0,85.92,50.29,60853.0,72.8,75.1,1494.0
1117,1,1,1,1,1,48,0.0,213605.0,23.77,14.81,740.98,26816.0,12.55,856.0,0.4,4650.0,2.18,115.0,0.05,12305.0,5.76,166591.0,77.99,51.51,44762.0,22.94,80.37,2117.0
1119,65,62,62,36,62,58,1.0,12687.0,19.45,17.44,264.95,9113.0,71.83,15.0,0.12,214.0,1.69,4.0,0.03,136.0,1.07,3127.0,24.65,54.35,13763.0,100.0,72.9,246.0
1121,57,49,46,27,43,34,0.0,80065.0,21.43,17.53,417.33,26046.0,32.53,319.0,0.4,510.0,0.64,14.0,0.02,1851.0,2.31,50230.0,62.74,51.6,45931.0,55.82,72.94,1749.0
1123,25,57,29,21,36,44,0.0,40681.0,21.07,20.97,444.69,10859.0,26.69,168.0,0.41,247.0,0.61,23.0,0.06,977.0,2.4,28018.0,68.87,51.41,30890.0,74.23,75.03,766.0
1125,9,37,20,5,10,38,7.0,207811.0,21.12,12.83,516.44,65896.0,31.71,709.0,0.34,3261.0,1.57,125.0,0.06,7792.0,3.75,127954.0,61.57,51.82,49653.0,25.51,76.16,2698.0
1127,66,42,27,12,40,35,2.0,64058.0,22.17,19.01,419.25,3903.0,6.09,342.0,0.53,362.0,0.57,68.0,0.11,1650.0,2.58,56989.0,88.96,51.21,49656.0,74.09,70.15,1703.0
1129,61,46,45,61,47,1,0.0,16531.0,22.24,18.45,442.49,3918.0,23.7,1301.0,7.87,120.0,0.73,17.0,0.1,257.0,1.55,10751.0,65.04,50.99,17581.0,100.0,72.95,343.0
1131,54,64,67,44,67,64,0.0,10719.0,24.09,18.97,257.0,7572.0,70.64,24.0,0.22,19.0,0.18,2.0,0.02,152.0,1.42,2872.0,26.79,52.32,11670.0,100.0,74.17,239.0
1133,28,44,49,67,25,10,0.0,23722.0,20.57,21.44,385.62,183.0,0.77,208.0,0.88,84.0,0.35,47.0,0.2,742.0,3.13,22254.0,93.81,50.64,20785.0,84.89,74.89,498.0
2016,11,18,15,19,3,3,0.0,5763.0,11.71,6.54,802.9,373.0,6.47,691.0,11.99,2353.0,40.83,148.0,2.57,782.0,13.57,1341.0,23.27,33.42,5561.0,100.0,81.37,42.0
2020,9,13,1,1,6,23,3.0,294356.0,24.47,10.48,785.79,15851.0,5.38,25770.0,8.75,28923.0,9.83,7777.0,2.64,26948.0,9.15,170742.0,58.01,48.99,12015.0,4.12,79.02,3219.0
2050,22,22,21,14,23,21,0.0,18076.0,35.71,7.35,455.82,149.0,0.82,15104.0,83.56,156.0,0.86,40.0,0.22,429.0,2.37,1779.0,9.84,48.21,12579.0,73.94,71.95,243.0
2070,21,24,22,18,19,7,0.0,4932.0,31.35,9.0,526.41,33.0,0.67,3559.0,72.16,42.0,0.85,7.0,0.14,163.0,3.3,759.0,15.39,49.45,4847.0,100.0,72.92,73.0
2090,5,9,7,2,5,24,0.0,99703.0,24.0,9.73,742.41,4819.0,4.83,7786.0,7.81,3385.0,3.4,524.0,0.53,8073.0,8.1,69701.0,69.91,45.96,30124.0,30.87,79.38,951.0
2100,11,8,2,4,10,6,0.0,2526.0,17.42,21.42,534.13,14.0,0.55,260.0,10.29,26.0,1.03,0.0,0.0,89.0,3.52,1964.0,77.75,50.95,2508.0,100.0,85.12,20.0
2110,10,4,3,3,2,8,0.0,32094.0,21.6,12.59,904.36,381.0,1.19,3847.0,11.99,2171.0,6.76,360.0,1.12,2129.0,6.63,20771.0,64.72,49.13,6738.0,21.54,79.52,360.0
2122,8,6,5,12,11,22,0.0,58617.0,22.7,16.4,635.59,404.0,0.69,4603.0,7.85,990.0,1.69,156.0,0.27,2440.0,4.16,47122.0,80.39,47.78,43953.0,79.34,78.57,808.0
2130,6,15,12,6,8,16,0.0,13856.0,22.13,15.01,712.98,122.0,0.88,1958.0,14.13,1140.0,8.23,43.0,0.31,724.0,5.23,8831.0,63.73,48.69,3125.0,23.19,80.18,152.0
2150,1,2,9,17,4,17,0.0,13448.0,25.94,10.19,711.18,136.0,1.01,1707.0,12.69,2863.0,21.29,135.0,1.0,1257.0,9.35,6704.0,49.85,46.75,4257.0,31.32,82.4,111.0
2170,7,12,11,5,13,25,0.0,106532.0,27.15,11.12,722.96,1228.0,1.15,7259.0,6.81,1804.0,1.69,420.0,0.39,5223.0,4.9,84414.0,79.24,47.95,44759.0,50.29,78.82,1131.0
2180,20,21,25,25,20,15,0.0,9921.0,34.82,7.57,538.77,60.0,0.6,7506.0,75.66,148.0,1.49,14.0,0.14,243.0,2.45,1469.0,14.81,47.29,6270.0,66.06,71.1,145.0
2185,18,17,20,16,15,11,0.0,9782.0,26.2,6.61,827.36,139.0,1.42,5170.0,52.85,570.0,5.83,169.0,1.73,420.0,4.29,3041.0,31.09,37.8,5595.0,59.33,73.15,128.0
2188,23,23,24,21,22,14,0.0,7684.0,35.71,7.2,530.6,90.0,1.17,6115.0,79.58,73.0,0.95,13.0,0.17,223.0,2.9,829.0,10.79,45.91,4323.0,57.46,72.66,114.0
2220,2,14,4,8,1,13,0.0,8689.0,21.75,14.96,695.01,81.0,0.93,1420.0,16.34,643.0,7.4,35.0,0.4,581.0,6.69,5377.0,61.88,48.66,1854.0,20.88,80.83,90.0
2240,3,1,8,11,16,9,0.0,6888.0,25.36,13.97,593.82,125.0,1.81,841.0,12.21,128.0,1.86,35.0,0.51,412.0,5.98,5102.0,74.07,44.38,7029.0,100.0,78.41,77.0
2261,4,3,10,9,9,20,0.0,9278.0,23.54,12.94,861.96,76.0,0.82,1286.0,13.86,428.0,4.61,62.0,0.67,472.0,5.09,6455.0,69.57,47.76,9636.0,100.0,78.92,103.0
2290,24,19,18,20,24,18,0.0,5365.0,27.74,14.0,379.07,35.0,0.65,3745.0,69.8,16.0,0.3,6.0,0.11,137.0,2.55,1176.0,21.92,46.56,5588.0,100.0,70.61,120.0
4001,15,13,15,15,15,14,0.0,71606.0,27.62,14.87,330.53,379.0,0.53,53677.0,74.96,309.0,0.43,26.0,0.04,4480.0,6.26,13002.0,18.16,50.61,52967.0,74.06,72.36,1304.0
4003,7,8,7,7,5,9,2.0,124756.0,21.88,21.96,489.66,4836.0,3.88,2188.0,1.75,2794.0,2.24,513.0,0.41,44397.0,35.59,68698.0,55.07,49.26,47680.0,36.3,78.62,1787.0
4005,10,12,5,3,4,4,0.0,140776.0,20.91,12.08,543.99,1772.0,1.26,38970.0,27.68,2848.0,2.02,258.0,0.18,19903.0,14.14,76196.0,54.13,50.56,42297.0,31.47,79.18,1486.0
4007,14,14,11,12,11,8,0.0,53501.0,20.31,28.17,388.97,311.0,0.58,9407.0,17.58,452.0,0.84,74.0,0.14,10021.0,18.73,33365.0,62.36,50.48,22008.0,41.06,73.82,1179.0
4009,8,9,13,5,7,6,0.0,37466.0,27.3,13.8,463.78,561.0,1.5,5187.0,13.84,257.0,0.69,80.0,0.21,12282.0,32.78,19112.0,51.01,46.67,17284.0,46.44,78.38,432.0
4011,5,1,9,6,1,3,0.0,9455.0,27.64,12.92,635.57,161.0,1.7,355.0,3.75,92.0,0.97,11.0,0.12,4424.0,46.79,4416.0,46.71,48.43,3929.0,46.57,81.19,107.0
4012,13,6,6,14,12,2,0.0,20601.0,16.93,39.33,363.89,184.0,0.89,3751.0,18.21,196.0,0.95,21.0,0.1,5550.0,26.94,11882.0,57.68,48.68,11541.0,56.33,78.18,471.0
4013,3,2,4,4,3,12,1.0,4307033.0,24.27,14.82,622.21,230849.0,5.36,120742.0,2.8,189415.0,4.4,12224.0,0.28,1339574.0,31.1,2387097.0,55.42,50.52,90229.0,2.36,80.46,42064.0
4015,11,11,12,11,10,7,0.0,207200.0,17.48,29.66,422.1,2180.0,1.05,6177.0,2.98,2525.0,1.22,514.0,0.25,34063.0,16.44,160395.0,77.41,49.59,45970.0,22.96,75.49,4715.0
4017,12,15,14,10,13,1,0.0,108956.0,26.98,17.61,408.83,842.0,0.77,49896.0,45.79,744.0,0.68,125.0,0.11,12283.0,11.27,45404.0,41.67,49.98,58171.0,54.14,75.39,1704.0
4019,6,4,2,1,6,10,7.0,1022769.0,21.2,19.23,513.92,34320.0,3.36,44050.0,4.31,33834.0,3.31,2450.0,0.24,381290.0,37.28,529988.0,51.82,50.82,73750.0,7.52,79.63,12460.0
4021,4,7,8,8,8,15,0.0,430237.0,23.01,19.84,531.14,19102.0,4.44,28913.0,6.72,8203.0,1.91,1832.0,0.43,129482.0,30.1,245008.0,56.95,47.88,82311.0,21.9,81.61,4840.0
4023,1,10,3,9,9,13,0.0,46212.0,27.27,17.37,392.65,197.0,0.43,635.0,1.37,367.0,0.79,64.0,0.14,38546.0,83.41,6889.0,14.91,51.91,12748.0,26.88,83.23,359.0
4025,9,3,1,2,2,5,0.0,228168.0,16.56,30.75,498.6,1597.0,0.7,4826.0,2.12,2569.0,1.13,333.0,0.15,33172.0,14.54,183810.0,80.56,51.15,70057.0,33.2,78.71,3584.0
4027,2,5,10,13,14,11,0.0,207534.0,25.38,18.31,460.13,3972.0,1.91,4758.0,2.29,3185.0,1.53,566.0,0.27,132705.0,63.94,63868.0,30.77,48.45,20416.0,10.43,83.06,1904.0
5001,51,51,33,50,33,3,0.0,17967.0,22.77,19.04,437.52,4417.0,24.58,60.0,0.33,173.0,0.96,4.0,0.02,548.0,3.05,12490.0,69.52,51.43,6601.0,34.71,74.14,355.0
5003,30,59,55,45,61,32,0.0,20283.0,22.91,19.82,404.95,4988.0,24.59,145.0,0.71,53.0,0.26,19.0,0.09,1099.0,5.42,13854.0,68.3,51.44,11294.0,51.68,74.44,400.0
5005,18,13,3,2,17,7,0.0,41355.0,17.71,30.85,430.11,136.0,0.33,306.0,0.74,200.0,0.48,23.0,0.06,976.0,2.36,39206.0,94.8,51.75,27333.0,65.84,76.6,807.0
5007,1,5,1,6,2,54,0.0,266300.0,26.57,13.19,647.28,4696.0,1.76,5147.0,1.93,10771.0,4.04,1602.0,0.6,44438.0,16.69,195249.0,73.32,50.33,55689.0,25.16,79.61,2531.0
5009,11,6,22,3,9,14,0.0,37381.0,22.59,20.39,417.7,146.0,0.39,315.0,0.84,243.0,0.65,30.0,0.08,923.0,2.47,35066.0,93.81,50.74,22953.0,62.2,76.71,614.0
5011,56,67,59,62,59,59,0.0,10864.0,24.11,18.86,359.5,2981.0,27.44,178.0,1.64,49.0,0.45,5.0,0.05,1696.0,15.61,6000.0,55.23,51.19,5707.0,49.59,73.48,221.0
5013,70,35,47,39,22,19,0.0,5247.0,18.66,21.06,424.84,1123.0,21.4,38.0,0.72,12.0,0.23,1.0,0.02,218.0,4.15,3782.0,72.08,49.91,5368.0,100.0,73.32,112.0
5015,28,11,5,40,30,29,0.0,27944.0,21.99,22.69,382.97,148.0,0.53,354.0,1.27,354.0,1.27,257.0,0.92,4279.0,15.31,22246.0,79.61,50.49,19990.0,72.83,76.43,476.0
5017,71,68,66,60,74,43,0.0,10636.0,22.25,19.61,318.1,5669.0,53.3,49.0,0.46,75.0,0.71,4.0,0.04,573.0,5.39,4210.0,39.58,49.92,6405.0,54.28,73.58,235.0
5019,21,50,23,9,21,45,0.0,22293.0,18.96,16.08,405.36,5353.0,24.01,145.0,0.65,141.0,0.63,15.0,0.07,1073.0,4.81,15303.0,68.64,52.58,12504.0,54.38,75.85,313.0
5021,61,27,46,70,37,74,0.0,14920.0,21.55,21.49,351.64,102.0,0.68,74.0,0.5,24.0,0.16,7.0,0.05,309.0,2.07,14233.0,95.4,51.33,9466.0,58.86,72.69,346.0
5023,33,3,6,18,38,11,0.0,25048.0,19.07,26.46,431.7,96.0,0.38,182.0,0.73,122.0,0.49,10.0,0.04,611.0,2.44,23715.0,94.68,50.88,19613.0,75.52,75.69,507.0
5025,64,9,11,17,15,10,1.0,8202.0,22.01,20.5,478.12,918.0,11.19,40.0,0.49,13.0,0.16,3.0,0.04,190.0,2.32,6941.0,84.63,50.67,8689.0,100.0,73.53,169.0
5027,25,62,50,21,60,40,0.0,23627.0,20.68,17.22,384.88,8374.0,35.44,128.0,0.54,265.0,1.12,10.0,0.04,623.0,2.64,14015.0,59.32,51.65,14114.0,57.49,74.82,413.0
5029,31,26,44,29,53,65,1.0,20916.0,22.63,19.53,435.19,2351.0,11.24,174.0,0.83,95.0,0.45,8.0,0.04,824.0,3.94,17059.0,81.56,50.9,15001.0,70.52,74.61,414.0
5031,9,17,43,5,6,47,0.0,107115.0,24.99,13.56,493.55,16455.0,15.36,583.0,0.54,1354.0,1.26,64.0,0.06,5545.0,5.18,81692.0,76.27,51.39,31024.0,32.17,76.72,1370.0
5033,22,25,26,25,13,73,0.0,62996.0,24.68,16.25,448.5,842.0,1.34,1630.0,2.59,1029.0,1.63,39.0,0.06,4961.0,7.88,53043.0,84.2,50.63,32189.0,51.96,75.74,1048.0
5035,60,70,72,14,64,44,0.0,48750.0,27.45,13.6,392.72,26017.0,53.37,174.0,0.36,321.0,0.66,29.0,0.06,1252.0,2.57,20425.0,41.9,52.47,10632.0,20.89,73.38,919.0
5037,63,52,61,61,41,16,0.0,16863.0,23.67,18.37,416.61,3917.0,23.23,70.0,0.42,105.0,0.62,7.0,0.04,338.0,2.0,12233.0,72.54,51.76,10148.0,56.79,72.98,356.0
5039,55,55,36,28,34,6,0.0,7393.0,21.14,22.12,337.39,3074.0,41.58,40.0,0.54,21.0,0.28,4.0,0.05,238.0,3.22,3905.0,52.82,50.76,4272.0,52.64,73.86,173.0
5041,73,75,71,72,68,66,0.0,11764.0,25.83,18.35,332.28,5421.0,46.08,46.0,0.39,65.0,0.55,17.0,0.14,793.0,6.74,5321.0,45.23,52.96,4087.0,31.42,71.91,265.0
5043,38,60,45,52,57,20,0.0,18547.0,21.7,17.03,413.39,5212.0,28.1,93.0,0.5,122.0,0.66,5.0,0.03,642.0,3.46,12303.0,66.33,51.25,8997.0,48.61,74.91,321.0
5045,3,7,7,11,3,53,1.0,123654.0,23.29,12.12,515.35,14690.0,11.88,865.0,0.7,1574.0,1.27,89.0,0.07,5016.0,4.06,99219.0,80.24,51.12,43891.0,38.76,77.03,1439.0
5047,53,40,19,34,11,17,0.0,17890.0,23.16,19.02,411.4,152.0,0.85,271.0,1.51,192.0,1.07,22.0,0.12,548.0,3.06,16456.0,91.98,50.06,14972.0,82.6,74.26,331.0
5049,65,19,4,51,14,38,0.0,12055.0,20.78,26.02,357.23,70.0,0.58,86.0,0.71,39.0,0.32,4.0,0.03,160.0,1.33,11495.0,95.35,50.78,11378.0,92.92,74.67,260.0
5051,45,39,10,7,45,18,0.0,98658.0,20.22,23.69,446.62,8379.0,8.49,751.0,0.76,829.0,0.84,61.0,0.06,5624.0,5.7,80992.0,82.09,51.88,35436.0,36.9,74.8,1891.0
5053,10,8,31,19,7,22,0.0,18165.0,22.55,17.63,548.19,487.0,2.68,98.0,0.54,70.0,0.39,12.0,0.07,479.0,2.64,16829.0,92.65,50.51,13395.0,75.03,76.11,301.0
5055,43,12,41,23,10,51,1.0,45053.0,24.51,15.79,460.29,682.0,1.51,250.0,0.55,196.0,0.44,208.0,0.46,1269.0,2.82,41942.0,93.09,50.66,17470.0,41.51,73.95,810.0
5057,16,64,63,55,54,60,0.0,21861.0,25.7,17.57,395.05,6450.0,29.5,150.0,0.69,122.0,0.56,34.0,0.16,2792.0,12.77,12006.0,54.92,52.12,12609.0,55.77,76.49,358.0
5059,57,23,25,30,24,69,0.0,33574.0,20.52,18.59,423.29,3692.0,11.0,200.0,0.6,136.0,0.41,24.0,0.07,1185.0,3.53,27788.0,82.77,47.75,21719.0,65.97,73.51,682.0
5061,42,53,65,56,8,34,0.0,13478.0,26.24,17.41,367.44,2702.0,20.05,215.0,1.6,75.0,0.56,15.0,0.11,1740.0,12.91,8621.0,63.96,51.69,9310.0,67.52,73.62,255.0
5063,20,31,32,15,26,48,0.0,37504.0,24.14,17.26,423.32,794.0,2.12,281.0,0.75,322.0,0.86,83.0,0.22,2436.0,6.5,33224.0,88.59,51.18,25134.0,68.58,75.78,607.0
5065,35,29,28,68,42,8,0.0,13686.0,18.31,25.32,379.58,265.0,1.94,116.0,0.85,63.0,0.46,2.0,0.01,347.0,2.54,12721.0,92.95,47.98,13696.0,100.0,75.72,283.0
5067,59,61,68,57,69,61,0.0,17135.0,20.25,17.64,362.35,2965.0,17.3,125.0,0.73,81.0,0.47,28.0,0.16,491.0,2.87,13191.0,76.98,50.59,11709.0,65.06,72.82,374.0
5069,67,66,69,13,70,55,0.0,69115.0,22.27,16.79,386.77,39116.0,56.6,279.0,0.4,619.0,0.9,85.0,0.12,1457.0,2.11,26823.0,38.81,50.6,23940.0,30.92,73.05,1416.0
5071,24,45,39,47,32,28,2.0,26552.0,24.92,16.29,397.98,421.0,1.59,309.0,1.16,604.0,2.27,29.0,0.11,3810.0,14.35,21000.0,79.09,50.29,18227.0,71.37,75.79,416.0
5073,39,63,60,41,65,41,0.0,6862.0,18.81,23.14,333.78,2501.0,36.45,37.0,0.54,35.0,0.51,0.0,0.0,173.0,2.52,4066.0,59.25,51.06,7645.0,100.0,75.85,132.0
5075,36,43,29,54,29,37,1.0,16525.0,21.8,19.56,407.77,173.0,1.05,93.0,0.56,47.0,0.28,5.0,0.03,245.0,1.48,15756.0,95.35,50.72,11069.0,63.56,73.81,357.0
5077,37,73,73,35,73,56,0.0,9176.0,18.58,19.18,288.75,4971.0,54.17,58.0,0.63,52.0,0.57,2.0,0.02,235.0,2.56,3754.0,40.91,43.5,6620.0,63.51,75.36,191.0
5079,12,46,53,59,40,26,0.0,13646.0,17.63,14.97,438.21,4146.0,30.38,71.0,0.52,42.0,0.31,1.0,0.01,495.0,3.63,8772.0,64.28,38.06,14134.0,100.0,75.64,216.0
5081,50,42,40,32,49,9,0.0,12359.0,21.89,20.72,420.63,2401.0,19.43,196.0,1.59,49.0,0.4,9.0,0.07,454.0,3.67,9024.0,73.02,51.86,9025.0,68.52,73.67,261.0
5083,40,36,52,31,31,35,0.0,21722.0,21.91,19.35,376.76,314.0,1.45,266.0,1.22,509.0,2.34,5.0,0.02,696.0,3.2,19587.0,90.17,50.34,15875.0,71.02,74.35,408.0
5085,29,2,21,24,5,75,0.0,72898.0,26.0,13.09,543.78,4499.0,6.17,496.0,0.68,683.0,0.94,56.0,0.08,3437.0,4.71,62542.0,85.79,50.57,30632.0,44.81,74.57,1144.0
5087,66,21,49,63,23,23,0.0,16339.0,23.51,18.81,405.68,68.0,0.42,288.0,1.76,115.0,0.7,102.0,0.62,926.0,5.67,14637.0,89.58,49.98,15717.0,100.0,73.95,303.0
5089,32,24,9,44,36,30,0.0,16428.0,18.01,28.21,395.39,76.0,0.46,145.0,0.88,104.0,0.63,10.0,0.06,363.0,2.21,15479.0,94.22,50.63,16653.0,100.0,74.79,391.0
5091,48,38,56,16,48,67,0.0,43984.0,23.93,16.52,443.25,10971.0,24.94,359.0,0.82,220.0,0.5,32.0,0.07,1485.0,3.38,30255.0,68.79,50.73,17390.0,40.01,74.16,817.0
5093,72,69,70,67,71,52,0.0,42159.0,26.28,14.47,396.78,14974.0,35.52,183.0,0.43,207.0,0.49,14.0,0.03,1816.0,4.31,24480.0,58.07,51.36,16857.0,36.27,71.53,959.0
